content,toxic
Bạn đã từng đổi trả sản phẩm chưa?,0
Nhận hàng như nhận đồ phế thải,1
Cơm quê mà giá này chắc bán ở Dubai 😭,0
"Thằng này đáng bị xử chém, phá đồ quý",1
Chưa có bản cập nhật mới,0
Bạn chia sẻ video hướng dẫn đi,0
Streamer drama queen suốt ngày,1
that girl,0
Không hài lòng với cách sắp xếp đội hình,0
clip nay co edit gi khong vay?,0
video nay co sub khong ban?,0
giọng dễ thương nhưng cử chỉ hơi lố,0
"DM tui đi, tui rảnh lắm nè!",0
mắt kiểu: lại drama nữa hả trời,0
Ăn cơm quê mà tưởng đi du lịch Dubai 😜,0
Chơi game này cứ phải nạp tiền liên tục,0
main character,0
Precious! Quý giá lắm,0
đừng so sánh vì mỗi lớp mỗi vibe,0
Không thấy thú vị chút nào,0
Fake news! Đừng tin,0
ok luon,0
Giao nhầm hàng mà bảo khách sai,1
Post ảnh date mà đi một mình,1
nhìn cái nấm đấm tay ổng kìa,0
Nghe bạn nói thấy IQ giảm luôn,1
On the edge of my seat,0
ban an nhieu thuc pham huu co ha?,0
Nói vậy thôi chứ chưa chắc đã chặn được,0
may co biet cai anh do nhin re tien the nao khong?,1
Không thích cơ chế chiến đấu hiện tại,0
fixed mindset,0
mỗi lần thấy clip có cap là tim lại đập thình thịch,0
Không thấy hài chút nào luôn,0
Content nì đỉnh của chóp lun!,0
Bao lâu thì hết pin vậy bạn?,0
tui xem không chớp mắt luôn á,0
Cupid skip tôi rồi,0
ai cũng rạng rỡ hết trơn á,0
Chỉ biết copy nội dung người khác,1
Mỗi lần xem là mỗi lần cười với cơm quê 😄,0
tưởng đâu người yêu mình comment chứ 😢,0
"Coi clip thấy ông này ngáo ngáo sao sao, không bình thường",0
nghe mà thấy mình quay lại thời nhỏ luôn,0
thiếu mỗi cái giường,0
grwm,0
"Bài viết rất bổ ích, tôi đã học được nhiều điều",0
Left no crumbs! Không chừa gì,0
"clip chỉ là 1 góc nhìn, đừng áp lên tất cả",0
"Quên áo khoác, đi đường lạnh muốn xỉu",0
Không hài lòng về quy trình đổi trả,0
Dự án nào của họ cũng có dấu ấn riêng,0
Comment slut shame người khác,1
wtf ngu qua,1
"Đồ điên, ai rảnh xem cái này?",1
Giao hàng chậm như thế kỷ trước,1
tra sua bi chua,0
Chân cong như vòng kiềng,1
Quán này chắc bán cả bình nguyên vô tận 😆,0
sao may cu thich di noi xau nguoi khac tren fb vay?,1
"Clip dài quá, xem hơi chán",0
k phai gu cua t,0
ai đó viết cap mà như tường thuật đời tui,0
Comment thả heart spam khắp nơi,1
Bio viết như CEO mà thực tế thất nghiệp,1
Truyện anh cầm giống Doraemon movie 70 quá 😄,0
ban co hay an cay khong?,0
quán đông vậy là hiểu rồi đó,0
Mày bị gì mà post mấy cái này?,1
"Tạm oke, nhưng cx hok ấn tượng!",0
nội dung khó hiểu mà lại cuốn cực kỳ,0
nghe muon tat am thanh,0
Đây là phiên bản mới nhất à?,0
oke ban nhe,0
Bạn thấy giao hàng có đúng hẹn không?,0
Bạn từng dùng dịch vụ bảo hành chưa?,0
"Toàn giả trân, chẳng có cảm xúc gì thật",1
do an trong clip duoc nau san hay tu lam?,0
20k ăn được gì ở quán cơm quê dượng bầu? 😢,0
Ấn Độ ở châu phi hả,0
"Reaction mà cứ như tự diễn, nhạt nhẽo thật",1
Cần thêm thông tin kỹ thuật,0
Sản phẩm nhận được thiếu tem mác,0
Nobita lông nách,1
xe may chay len via he nhu cho khong nguoi,0
"Cảm ơn bạn đã chia sẻ, hữu ích lắm!",0
Bạn làm tut chi tiết hơn được không?,0
Có fame nên nghĩ gì cũng đúng à?,1
"Thương ông này, chắc ko kiểm soát được hành vi",0
mọi người nên nhìn toàn diện hơn về nvqs,0
"Tạm ổn, nhưng có thể hay hơn",0
Video này đúng là chữa lành tâm hồn,0
bạn tôi gửi clip này và bảo tôi nên xem,0
Mood hôm nay,0
Chỉ giỏi làm màu làm mè,1
Thứ cặn bã xã hội,1
Sản phẩm này còn hàng không?,0
Negative attitude từ đầu game,1
Không có sự khác biệt so với bản cũ,0
brain food,0
Cái mặt tròn như cái mâm luôn,1
Nói chuyện như không có não,1
clip này viral là cái chắc,0
"Nói như vẹt, xem mà phát chán",1
sao may khong nhin lai cach viet status cua minh?,1
"Không ai thèm quan tâm đâu, biến đi",1
Xem mấy reaction này phí thời gian ghê,1
"Đồng ý với bạn, quan điểm này chuẩn",0
Bạn thấy hình ảnh sản phẩm sát thực tế không?,0
Không thích bản cập nhật lần này,0
Địa điểm ở đâu?,0
no makeup makeup,0
clean girl,0
Cơm quê mà giá này chắc bán ở sao Thủy 😅,0
Xem hết clip mà vẫn chán,0
Bạn gửi thêm hình ảnh thực tế nhé,0
"ai quay clip khéo ghê, bắt trọn vibe luôn",0
Nội dung thiếu chiều sâu và khó hiểu,0
chất lượng như vậy là được rồi,0
comment này hơi động chạm nha 😅,0
Thứ như bạn chỉ làm ô nhiễm môi trường mạng,1
cai cach may noi chuyen tren fb nghe ghe qua ha?,1
Lặp lại nhiều lần quá rồi,0
Có ai biết lạnh thế này đến bao giờ?,0
"Bảo vệ lăng làm ăn kiểu gì, sa thải hết đi",0
Bạn up video mới chưa?,0
tui nghĩ lại thời đi học mà chỉ có bảng và ghế nhựa,0
Chờ xem bạn làm gì tiếp theo,0
golden maknae,0
Chuyện nhỏ thôi nhưng thấy vui ghê,0
Xem mà muốn unfollow luôn,1
Chỉ thấy quảng cáo chứ không có nội dung,0
Thằng chó này nói lung tung,1
Xem một lần không muốn xem lại nữa,0
Tôi cũng nghĩ vậy,0
mấy bạn trẻ giờ đầu tư cả ngoại hình lẫn học tập,0
mình học lớp toàn trai khô như bánh tráng,0
cai clip do ma may cung dam livestream tren fb ha?,1
Sáng giờ coi clip này là thấy vui rồi,0
Bạn đã từng sử dụng sản phẩm cùng loại chưa?,0
Throwback Thursday,0
Xem mà thất vọng thật sự,0
Cả 2 đều có ny r❌2 ng là ny của nhau✅,0
