content,toxic
"Thằng Giám Đốc Sở sẽ lôi thằng đánh máy ra kỷ luật, đúng quy trình",1
Chị ba vàng ngọc (xàm lồng kakaka)đó em,1
Mặc áo đó stream đi abe,0
13:20 chời qươi nhắc chi zậy ông nội Tuân này,0
Me.bon tu ban chua duoi di.no ma duoi ve cut k co ma an,0
Hau Nguyen con cặc :v,1
Bút hình con c,0
Chào các bạn quay trở lại với tòi súng vờ lốc :)),0
KO BÍT ĐẦU ĐUÔI. CÂU CHUYỆN RA SAO. LÚC TRƯỚC HÙA NHAU CHƯỞI NGƯỜI TA.  H RỒI BÂY H QUAY LẠI CẮN. KHẨU NGHIỆP TẠO NGHIỆP.,1
Nhà nàng ở cạnh nhà tui,0
Dụ má,1
DMCSVN,1
cờ đỏ sao vàng đây nhá,0
Chửi cho cả vòng họ noi ngoại nó suốt đời ngóc đầu dậy ko nổi luôn cô,1
Mì xì mì xì gêm mìng nhạc này mà thay cho nhạc donate nhỉ,0
Phương Minn hay cố tình vào đây để bán đồ online :))) sống sạch lên,1
thế này thì bọn sán dây tuyên giáo rả rời tay chân cả lủ,1
Mấy đứa đạo lý toàn sông như bướm,1
"Lúc nhỏ cứ nghĩ người mà ko có não là ko sống được, lớn lên mới biết thầy bar ko có não vẫn sống như thường",1
Coi chừng bị nghiệp quật,0
"Ổng tư tưởng tiến bộ lên rồi, hết 3 que r",0
Tốt nhất khuya rồi thì nên ngủ sớm !,0
Nguyễn Trọng Thái đợi cái lol,1
Vãi cả anh Tèo cũng sang đây hóng,0
Đcm. Nó đóng thuế nghìn tỉ thì nó được quyền giết người à con chó,1
Tịch An đời thằng cầu thủ ở VN mà xuống phong độ là coi như ăn lz. Kkkk,1
"Chat la kiep truoc bi cam, 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏toi ngiep cho mu nay qua ko biet kiep sao thanh loai gi nua 🙏🙏🙏🙏",1
"b nói rất chuẩn, hno t chửi nó post 1 bài, có vài thành phần nguy hiểm k biết bị nó lôi kéo thế là theo nó, haizz thật. chờ đến lúc chúng nó nhận ra chắc cũng muộn",1
Ad à thanh phố hcm cái củ cải. Kêu sài gòn đi nghe cai tên éo ưa,0
Em xin chia buồn với Hàn Quốc một đất nước thượng đẳng :((( nhưng em cũng muốn nói ditmevualonetaolam :))))),1
Ad nó táp mà tưởng chó táp cức ko.,1
anh nghệ sĩ đánh đàn của 1 công ti nào đó,0
9:10 MC còn cười chứ nói gì bọn mình 😂😂😂,0
Tối qua xem đoạn này mà đéo dám cười,0
"Bac hai nay tang cho no con virus chinh phu my bot di tien cua lunatic man nay , nguoi dan viet nam luu vong do ho then",0
Gu thời trang gạ địt à 😀,1
Nieu mấy bà này sống thật thì phải có đạo đức! mấy bà này ko có đạo đức nói chuyện nghề ko có lót lỗ tai cái đồ quốc gia chế độ cũ bị lật đổ,1
Thà bây giờ câm mẹ cho rồi. Càng nói càng lộ cái ngu bị dân chửi thêm chứ làm được gì,1
Kết quả là lõi giấy vsinh đ có gtri gì =))),0
chẳng bảo sao việt nam gần đây ung thư càng tăng,1
giọng rap love nhạc lại rape life :)),0
MCVMedia bà này đeo vàng nhiều quá nhg ko biết có phải vàng thiệt ko đây🤪Hay giống như ông gì lúc trước đeo toàn vàng giả🤪 Nhìn màu sắc sợi dây chuyền giống như Đồng ( Cu ) vậy 🤪,1
"Sau này con hỏi Đây là ai , t sẽ từ từ làm bi thuốc lào thật sâu , xong làm ngụm nước và ' ngồi xuống đây bố kể cho mà nghe về 1 huyền thoại của thời bố ' =))) .",0
Hôm qua mới xây bằng giấy. :),0
Hay quá tùng ơi !!!!!,0
1 thằng con trai 😲😲😲😲 đouma m cà khịa tao hả,0
12 con giáp không dóng còn nào🤔,0
Hải Yến con thần kinh lạy m. Chả muốn xem cũng kệ cả họ nhà m nói để thiên hạ nó điss cho vô mồm,1
Đoạn đánh răng chiếm quá nhiều thgian :)),0
Diễm Ngọc vui thôi đừng vui quá! :)))),0
Họp thò thụt,0
Thằng trong fim said:,0
a hihi lũ chó lợn thích thủ dâm ở đây nhỉ,1
"Đồng chí cục trưởng chuẩn bị ăn tối món ""chao xả gich"" với đồng chí cấp phó",1
Dan lm kho dan.do ngu,1
Ôi vãi a quang :v,0
Có người iu đ đâu mà iu xa anhh ưi :(,1
"Không biết tốt xấu! Chất phát như nào nhưng nghe 10 đời ck thì phát khiếp r, không lẽ 10 lần ck đều là lỗi của ck! Phải xem xét lại nếu như ai còn khen! Miền tây   2 đời ck là với họ nhưng 10 đời thì thật là kịn khủng tởm",1
Tịch An chuẩn,0
Bờ kè cống sóm mình còn zầy hơn,0
"Đúng òi..mới nổ xong lấy gì không ""cháy""...:))))",0
Không thể tưởng tượng nổi... Bọn chúng ăn bất chấp thủ đoạn,1
Loại  Viết chính tả còn không rành còn đòi bàn chính trị . Ngu dốt thất học.,1
Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),1
Con bóng này vào làm gì me bóng,1
"Thần đồng toán học ,",0
Bình Nguyễn tao đéo lấy đc tiền mày ạ . ức điên người,1
Giọng tớ như cac haha 😂🤭,1
Đu lại có cớ xây sb long thành đây mà. Thôi đạp bỏ sb tsn đi. Xay long thanh,0
"Tú Trinh ko chạy ăn cứt, ăn đb à 🙄",1
"Thôi chết mẹ, hôm nọ thì con mẹ nấm thối kêu gào ông trum ông vại này nọ,giờ lại đến idol trần dần. Đang tự hỏi,không biết con mẹ nấm thối có phải là cộng sản nằm vùng không ?",1
Trần Ngọc Dũng người bắc thì nói bắc..có cc gì mà phải nhột?,1
"HUI bây giờ triển vọng vậy, hồi tui còn học thì trong đó nuôi cả đàn bò tin vào sự dẫn dắt tài tình của đảng và nhà nước :))))",1
Du ma may ve viet nam tao la nguoi dau tien bat may,1
Buồi to như lõi giấy vệ sinh nghe buồn cười vl,1
Chào abe nhaa,0
"kẻ nào giỏi phá , ăn chơi , mất dạy , lưu manh , đều là bằng cấp lảnh đạo Việt Nam!",1
Thiết nghĩ không phải vì chúng ta cảm phục Phan Anh mà chúng ta chối bỏ công lao và sự cống hiến của những người khác. Theo tôi những bài viết ntn chỉ mang tính chia rẽ và gây hấn chứ k hề có tinh thần xây dựng,1
Đ.m thằng ad lại dùng IE rồi =))),1
Con nay da vo mat no cho đa,0
Đẹp trai quá đi à,0
ông edit video chán quá,1
Du học sinh Úc cơ ấy =)),1
Lúc đó tôi tưởng thế là ngầu,0
"Anh Ba thật đẹp trai và sở hữu 1 bộ não cực kỳ thông minh và nhạy bén trong công việc. Đó là anh Ba Tú, còn anh Ba gà thì ko có",1
Cung chi vi đong tien ma mot so nguoi da ban re luong tam,1
"Khi chế độ cs trung cộng sụp đổ ( điều này đang đến gần bằng chứng là ""làn gió độc"" của các cuộc biểu tình ở HongKong đang lan vào đại lục điển hình là Thượng Hải vào ngày 04-12-2019 ,Vũ Hán - Hồ Bắc tháng 07-2019, thị trấn Văn Lầu- Quảng Đông 28-11-2019...) thì người dân xứ đông Laos sẽ làm gì với bọn cs xứ này??? ..xin xem hồi sau sẽ rõ ( sẽ có thêm lời bình của Mao Ton Cương).",0
So sánh quá khập khểnh hả thầy 😂,0
"Mời bạn tham khảo căn hộ VinHomes Smart City, link video thông tin .........:",0
Phía cuối con đường......,0
Vl soái ca,1
thôi trai gái vs nhau sân si làm jh hả hai bạn. dừng lại đi có thể xoá bình luận đi dc rồi ấy,0
Có làm mới có ăn nhé,0
Thoại Trần đã không nói được lời nào lời nào hay ho xin câm con mẹ nó mồm vào,1
Ngựa ngựa,1
Trại thương điên sẽ mang cho bạn mọi điều mong muốn,1
tư bản giãy chết và kết quả là chúng nó vẫn cho con cháu gd sang đấy giãy chết =]],1
Minh Hoàng nó lại top ms ghê vl,1
Add là cái lồn gì,1
"Bởi ngta nói \""làm gì làm cũng chỉ nên tập trung vào chuyên môn thôi!\"" 😂",0
"Ông Tuân ổng cười khà khà , ổng cười quài luôn á. Ta nói chời ơi cô vừa dễ thương còn thật thà nữa",0
Vậy là ngay gần nhà mình mà có những kẻ tồi tệ vậy sao! Hại người sẽ thành hại chính mình thôi.,0
Bệnh của m còn nặng hơn ung thư đấy thằng ngu ạ,1
Mỹ Duyên bạn tui ơi truyện hồi bạn về,0
tụi nước ngoài ngu như bò. ko có bôi trơn thì sao mà nhận thầu đc,1
Thầy ngu như chó 🤥,1
Đm thằng ad xamlone,1
"Cai lol me tui may nhìn đi , tui mày nhin cho ki anh ba chỉ làm dc một lần nv thôi , dc chưa , cđm tui mày",1
Nhục mặt chửi nhau roi giờ chơi nhau chửi mướn đề con vk trả tien kaaaaaa,1
Thằng admin hết tin tức để đăng rồi à.đkm thì kệ mọe nó,1
Đây là hình thức lấy lỗ làm lãi !,0
Mấy bóng khung,1
tay cô gái to vl =)),0
Ý Thức Như Kặc.,0
Dm vòng 800 vòng mới ra vđề mk kêu k thjx vòng vo. Chăk k thjx vòng it,0
"Buồn ghê, toang liên tục :(",0
Buồn anh tôi :(,0
:( hợp lý,0
Nói gì thì nói từ báo đảng là đáo tin được rồi,1
xàm lồn,1
Sao cai mieng no xau du vay.,1
Nguyễn Thanh cái này dơ hơn,1
Đến bâyh mà vẫn còn mấy đứa tin lũ ngoa hoặc chửi thuê review phim ấy hả =))),1
em mê con nhỏ ngoài Trần Duy Hưng nhưng phải cố gắng nhiều hơn !!!,1
Đạt Phạm m tag ông già m vào mà hỏi,1
"Cứ chửi bọn tư bổn, mà sao con cái, quan chức ko ở xứ thiên đường mà trốn ở lại xứ dẫy chết là sao.",1
"Chao minh hieu, hom nay thay minh hieu dep gai qua ha",0
Trần Thanh Hà ai đấy 😂,0
Ra tết đi bộ đội thì tóc tai quan trọng gì,0
Đm page của anh tao là nơi để chúng mày vào đây để cực kỳ thuyết phục à :),1
Dung la con linh dien dien vua thoi chang qua nt goi de choc my dien thoi con ng nhu linh dien thi ai them,1
Trần dần bệnh tâm thần chuyện có nói ko chuyện ko nói có làm cho cả cộng đồng người việt ở Mỹ quá bức xúc truyền thông pho bolsa tv giống Trần dần bịa đặt chuyện có nói ko chuyện ko nói có,1
Đĩ già khùng,1
chị vạch loz ra cho em xem vs,1
Trông đen thế,0
Đôn chề đi rồi thì tuyển Gu chì đi abe :))),0
Tao à🤬🤬😒😏,0
Dơ nhưng t thích,0
Nguyễn Thịnh 6 múi luôn kìa,0
Con chó diên dan chuong trình nghe muon ỉa ra quần,1
Nó In tiền như in giấy lộn thế này bảo sao không lạm phát.,1
Ông Nguyễn Công Khanh đang tự hạ thấp thể chế chính trị csVN,0
Nghe kể chuyện tí rồi làm tiếp a Thanh Le :))),0
"Kệ mẹ người ta đi, ăn mã cha của mày hả page Lồn.",1
"Cái miệng cua con bong thuôi này chuoi ngta sẽ bị UNG THU hong,lưoi miệng cực kô?",1
thầy và các đồ đệ ! chỉ là dân chúng dọn nhà thôi mà ngươi làm ta giật thót mình ! tộ sư,0
Hoa hậu Việt Nam: Phùng Thanh Độ 😳,0
Nứng nứng nứng à,1
Cáo từ,0
Chua thay thang bede nao sau nhu thang quy nay no banh noc,1
Má  ba vàng Ngọc nói quá Chất  quá hay  sdt của con 0921507879,0
Ơ Đ M sao lại có cờ Tàu k h ự a thế kia,1
Má dơ vl =))),0
Tết rồi.,0
M làm lại chụy em tao hông 😕,0
Phan Mạnh Cường sao lo mong nhà mày chết bớt 1 ngày đi mà rủa người ta chết vậy óc,1
Lê Phương trời ơi toàn vỏ thôi m ơi 😅,0
Hot girl bà nội túi 😏😏😏😏,0
"Chơi với thằng nào cũng được,trừ thằng tàu cộng ra,ok",1
Xa La Công Tử share về các page,0
"Chưa ra đã thấy chán hơn , ngáo đét =))",0
"Trần Dần ăn tục, nói khoét hắn đóan được vận mệnh, tương lai thì nay hắn giàu to rồi, chứ đâu phải xách cần đi câu cơm, có lẻ hắn bị ( bệnh tâm thần).",1
Bọn tàu cộng còn ngó đòn nào nửa đâu mà trả giá ?,1
Quang Minh cái lồn má,1
Dơ vlll nhưng t thích,1
Ý thức còn kém hơn điểm toán của tao,1
😜😂😂,0
Lưu Tuyền cô đừng bán con này cô nhé 😢,0
Im mẹ đi thằng mặt lon,1
Tấu hài mùa dịch,0
"Em này ko thể tha thứ đc,chị là ng Trung nhưng cái tính e này đã như vậy rồi ko thể sữa nổi ...dân chợ búa rẩu rác từ trong trứng rồi nước luôn rồi !!",1
ông  ơi  sao một  số người  ở  hải ngoại  suốt,0
Xin thành kính phân ưu cùng gia quyến. Cầu Thầy sớm vân du tiên cảnh .,0
"Kính gửi Barack ,Ngài nên học cách sống đế vương như bọn anh đây.. Khaaaaaa. Khaaaa",0
Thằng hùng vs bà  4 Nha đụ nín thở nhe a tuân.,1
Moi lam tu thien.ma chui nguoi ta.coi chug chet đoc vy hen con beđe mat nhu đau trau,1
Gọi là báo nhưng chúng là bồi bút của lũ cướp nên chúng tiếp tay cho bọn cướp,1
thế thì các quan làm sao đóng tiền du học cho con? ko biết trg nc ngoài có thu hồ tệ ko ta?,1
"Ăn thua gì, ăn mừng đón con khỉ nói tiếng Hoa cũng chết vài triệu mạng rồi.",1
haaa,0
"Cố vấn kinh tế của thủ tướng vn nhìn mặt kinh bỏ mẹ luôn,nhìn như mấy thằng xì ke hay lảng vảng chỗ ngoài đường gần khu tao ở",1
Chị ba vàng Ngọc là má mày mà chưởi gi chị ba về Việt Nam! Em có bảy miếng đất em cho chi một miếng mà con đĩ hiếu ngu,1
"Nguyễn Trọng Thái đợi cái lone , đ!t chị m 😉",1
Mạo danh Trần Dần hả ?,0
Trẻ trâu đóng film hài hả 🙂,0
Huyền Khánh Phùng Anh mình lương 7-8 tr chắc k mua nổi rồi 🤣🤣,0
Vui tính ra phết nhỉ,0
Tóm lại bạn cũng như Linh nóc Toàn là lũ thất học vì một chút tiền lợi nhuận chửi nhau kiếm tiền,1
Cùm măn chằn lai cầm tay bự hơn bóp l.. nghe ko 😂😂😂,0
Thầy duo với levi để Tú bơ vơ,0
loại này chỉ có đút cu vào mồm,1
Hôm qua mới gặp đi ăn đám xong ...,0
"Thua cái buồi thằng ad, nếu mày không thích thì mày follow, thầy đang nói đến vấn đề kết bạn ảo. Mày có hiểu ""động cơ kết bạn trên fb là để làm gì không""?",1
Kệ cụ mày,1
"Vài cái vở này cứ diễn đi diễn lại thấy nhàm quá, dân nghe nhiều thấy tởm",1
Cây atm đến từ cao lãnh :)),0
nhanh ề xoá kênh,0
Ngèo quá phải ăn bánh mì :<,0
Oiiiii nàng công chúa,0
Vl fake,1
trong khi tôi đang lo stream thay ông thì ông lại ăn chơi đua đòi bên Thái à- Sói said :v,0
:)) t bên này t còn dell giám dùng tien mà s chj 3 xaolol vay nhà toàn trã góp sūa cl :))),1
Phúc Báo làm kiểu ta đây giàu đi chơi du lịch qua mấy vùng dịch chơi ấy mà,1
mấy thằng trong soha đéo biết tốt nghiệp xong cấp 3 chưa nhỉ :v,1
Sang vũ hán mà ở cho đợ ngột ngạt 😒,1
Các bác sống nhanh vaicutt :(((,1
Trường hợp này ở địa phương khác kêu là gì ko biết còn địa phương mình gọi là khùng á,0
Ngô Tuấn phục cái máu lồn,1
Nguyễn Tuấn Phong thương chị quá,0
Đc vl lun kk,0
Phải nói nể mấy bố edit thật nhận dạy đệ cho e theo với !,0
Dỗi á :)) no no no,0
Lê Thanh Tâm mấy anh trên núi tởm thậttt,1
Cực kì thuyết phục oki 😂😂,0
Tụi mình có ở trển đâu mà biết người ta thế nào...,0
Sang VN thành cái l cat khong...🙈🙈🙈,1
"dùng tiền ém nhẹm cu ơi. từ nguyên đơn thành bị đơn thôi, 1 người ko thể chống cả tập đoàn được",0
"Đừng lôi mẹ người ta vào, tao địt vào miệng mày Vũ Long Bảo cấm lôi fụ huynh vào nha ^_^",1
Toàn giáo án lủng mà cứ dựng lonnn là sao=)))),1
Hài lòng del đâu,1
Iu cô gái khơ me hàm răng trắng tác cái l** đen thui 🙏🙏,1
Thanh Dung vãi cả tên Thắm !! mai t đổi tên fb là Đậu Thắm :)),1
duyên hay đẹp hay nghèo ko fải ở chổ khoe tiền khoe vàng chết oan uổng lắm .... ng giàu tự khắc ng ta biết minh giàu,0
đăng kí ở đâu,0
Thu Hít trẻ trâu,1
Chị Ba xạo l**,1
Trung bá zoe,0
Gia Bảo bắt chước nhạt vl,1
Ng nổi tiếng !!!,0
là mày thì mày định làm gì hả thằng ad óc chó? đánh bom đập thủy điện của nó à?,1
Mikaela Hyakuya chủ tịch cái vẹo gì tầm này... Đinh la thăng còn hẹo... Dăm ba thằng chủ tịch ghẻ,1
Đùa nản vl thề,0
Nam Thành cmt của ông kia chỉ mang tính chất vả vào mồm mấy đứa tự nhục lúc nào cũng nói nhật là số 1 nhật là is the best từ đó cho ta thấy thì nhật cũng chẳng phải tốt đẹp lắm,1
chào e người là điếc :)) thì quan hệ thích chơi kk haha,0
Thì kệ con mẹ bạn làm như bạn là trung tâm vũ trụ ai cũng cần bạn z? Thể hiện quan điểm con cak.,0
Nhật Phú Nguyễn xin video bạn ơi 😅😅😅,0
"Con bóng đực kia cũng là dạng đầu trâu mặt ngựa, 2 mặt, nịnh bợ.",1
okela,0
